#序号,经度,纬度,航向角(度)
#area_0
716,110.64769689,35.60426120,179.88
717,110.64769715,35.60415468,269.88
718,110.64768382,35.60415466,359.88
719,110.64768355,35.60426118,269.88
720,110.64767022,35.60426116,179.88
721,110.64767049,35.60415464,269.88
722,110.64765716,35.60415462,359.88
723,110.64765689,35.60426114,269.88
724,110.64764356,35.60426111,179.88
725,110.64764383,35.60415460,269.88
726,110.64763049,35.60415457,359.88
727,110.64763023,35.60426109,269.88
728,110.64761690,35.60426107,179.88
729,110.64761716,35.60415455,269.88
730,110.64760383,35.60415453,359.88
731,110.64760356,35.60426105,269.88
732,110.64759023,35.60426103,179.88
733,110.64759050,35.60415451,269.88
734,110.64757717,35.60415448,359.88
735,110.64757690,35.60426100,269.88
736,110.64756357,35.60426098,179.88
737,110.64756384,35.60415446,269.88
738,110.64755050,35.60415444,359.88
739,110.64755024,35.60426096,269.88
740,110.64753691,35.60426094,179.88
741,110.64753717,35.60415442,269.88
742,110.64752384,35.60415440,359.88
743,110.64752358,35.60426091,269.88
744,110.64751024,35.60426089,179.88
745,110.64751051,35.60415437,269.88
746,110.64749718,35.60415435,359.88
747,110.64749691,35.60426087,269.88
748,110.64748358,35.60426085,179.88
749,110.64748385,35.60415433,269.88
750,110.64747052,35.60415431,359.88
751,110.64747025,35.60426083,269.88
752,110.64745692,35.60426080,179.88
753,110.64745718,35.60415429,269.88
754,110.64744385,35.60415426,359.88
755,110.64744359,35.60426078,269.88
756,110.64743026,35.60426076,179.88
757,110.64743052,35.60415424,201.95
#area_16
758,110.64742050,35.60413402,269.84
759,110.64727232,35.60413367,359.84
760,110.64727228,35.60414522,89.84
761,110.64742046,35.60414557,359.84
762,110.64742042,35.60415712,269.84
763,110.64727223,35.60415677,359.84
764,110.64727219,35.60416832,89.84
765,110.64742038,35.60416867,359.84
