序号,经度,纬度,航向角(度)
534,110.64741806,35.60458550,269.90
535,110.64727046,35.60458529,179.90
536,110.64727049,35.60457447,89.90
537,110.64741809,35.60457468,179.90
538,110.64741811,35.60456386,269.90
539,110.64727051,35.60456365,179.90
540,110.64727053,35.60455283,89.90
541,110.64741813,35.60455304,179.90
542,110.64741815,35.60454222,269.90
543,110.64727055,35.60454202,179.90
544,110.64727057,35.60453120,89.90
545,110.64741818,35.60453140,179.90
546,110.64741820,35.60452058,269.90
547,110.64727060,35.60452038,179.90
548,110.64727062,35.60450956,89.90
549,110.64741822,35.60450976,1.90
550,110.64742310,35.60462926,1.90
551,110.64742797,35.60474876,89.90
552,110.64753917,35.60474892,89.90
553,110.64765036,35.60474908,89.90
554,110.64776155,35.60474924,179.90
555,110.64776157,35.60473842,269.90
556,110.64765038,35.60473826,269.90
557,110.64753919,35.60473810,269.90
558,110.64742800,35.60473794,179.90
559,110.64742802,35.60472712,89.90
560,110.64753921,35.60472728,89.90
561,110.64765040,35.60472744,89.90
562,110.64776160,35.60472760,179.90
563,110.64776162,35.60471678,269.90
564,110.64765043,35.60471662,269.90
565,110.64753924,35.60471646,269.90
566,110.64742804,35.60471630,179.90
567,110.64742807,35.60470548,89.90
568,110.64753926,35.60470564,89.90
569,110.64765045,35.60470580,89.90
570,110.64776164,35.60470596,179.90
571,110.64776167,35.60469514,269.90
572,110.64765047,35.60469498,269.90
573,110.64753928,35.60469482,269.90
574,110.64742809,35.60469466,179.90
575,110.64742811,35.60468384,89.90
576,110.64753931,35.60468400,89.90
577,110.64765050,35.60468416,89.90
578,110.64776169,35.60468432,179.90
579,110.64776171,35.60467350,269.90
580,110.64765052,35.60467334,269.90
581,110.64753933,35.60467318,269.90
582,110.64742814,35.60467302,179.90
583,110.64742816,35.60466220,89.90
584,110.64753935,35.60466236,89.90
585,110.64765054,35.60466252,89.90
586,110.64776174,35.60466268,179.90
587,110.64776176,35.60465186,269.90
588,110.64765057,35.60465170,269.90
589,110.64753938,35.60465154,269.90
590,110.64742818,35.60465138,179.90
591,110.64742821,35.60464056,89.90
592,110.64753940,35.60464072,89.90
593,110.64765059,35.60464088,89.90
594,110.64776178,35.60464104,179.90
595,110.64776181,35.60463022,269.90
596,110.64765061,35.60463006,269.90
597,110.64753942,35.60462990,269.90
598,110.64742823,35.60462974,179.90
599,110.64742825,35.60461892,89.90
600,110.64753945,35.60461908,89.90
601,110.64765064,35.60461924,89.90
602,110.64776183,35.60461940,179.90
603,110.64776185,35.60460858,269.90
604,110.64765066,35.60460842,269.90
605,110.64753947,35.60460826,269.90
606,110.64742828,35.60460810,179.90
607,110.64742830,35.60459728,89.90
608,110.64753949,35.60459744,89.90
609,110.64765068,35.60459760,89.90
610,110.64776188,35.60459776,179.90
611,110.64776190,35.60458694,269.90
612,110.64765071,35.60458678,269.90
613,110.64753952,35.60458662,269.90
614,110.64742832,35.60458646,179.90
615,110.64742835,35.60457564,89.90
616,110.64753954,35.60457580,89.90
617,110.64765073,35.60457596,89.90
618,110.64776192,35.60457612,179.90
619,110.64776195,35.60456530,269.90
620,110.64765076,35.60456514,269.90
621,110.64753956,35.60456498,269.90
622,110.64742837,35.60456482,179.90
623,110.64742839,35.60455400,89.90
624,110.64753959,35.60455416,89.90
625,110.64765078,35.60455432,89.90
626,110.64776197,35.60455449,179.90
627,110.64776199,35.60454367,269.90
628,110.64765080,35.60454351,269.90
629,110.64753961,35.60454334,269.90
630,110.64742842,35.60454318,179.90
631,110.64742844,35.60453236,89.90
632,110.64753963,35.60453253,89.90
633,110.64765083,35.60453269,89.90
634,110.64776202,35.60453285,179.90
635,110.64776203,35.60452840,269.90
636,110.64765083,35.60452824,269.90
637,110.64753964,35.60452808,269.90
638,110.64742845,35.60452791,89.90
639,110.64753964,35.60452808,89.90
640,110.64765083,35.60452824,89.90
641,110.64776203,35.60452840,359.90
642,110.64776178,35.60463972,359.90
643,110.64776154,35.60475104,359.63
644,110.64776073,35.60485201,359.73
645,110.64776031,35.60492667,359.73
646,110.64775988,35.60500133,359.87
647,110.64775953,35.60512645,359.87
648,110.64775919,35.60525156,359.64
649,110.64775891,35.60528785,269.85
650,110.64764505,35.60528760,269.85
651,110.64753120,35.60528735,269.85
652,110.64741734,35.60528711,269.99
653,110.64741514,35.60528711,0.14
654,110.64741547,35.60539443,0.14
655,110.64741580,35.60550175,359.88
656,110.64741556,35.60559320,359.88
657,110.64741532,35.60568464,359.97
658,110.64741529,35.60571664,359.77
659,110.64741484,35.60580805,359.77
660,110.64741439,35.60589947,0.21
661,110.64741454,35.60593246,0.21
